sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,Content_MasteryE,ProgressE,Closing_GapE,ReadinessE,CCRPIScoreE,Third_Grade_Reading,Fifth_Grade_Reading,Content_MasteryM,ProgressM,Closing_GapM,ReadinessM,CCRPIScoreM,Eighth_Grade_Reading,Content_MasteryH,ProgressH,Closing_GapH,ReadinessH,Graduation_RateH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
7064065,706,Muscogee County,Allen Elementary School,4065,E,(706)748-2418,5201 23rd Ave,Columbus,GA,31904,432,K-5,,D,65.40000000000000,4,0,25,24,5,42,34,17,19,56.7,76.7,47.9,71.90000000000000,65.40000000000000,44,51.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,34.1,27.5,6.600000000000000,23.2,37.9,30.8,8.1,35.3,33.8,25,5.9,27.9,42.6,23.5,5.9,,,,,,,,,,,,,,,,,,,3,41.40000000000000,
7064066,706,Muscogee County,River Road Elementary School,4066,E,(706)748-3072,516 Heath Dr,Columbus,GA,31904,404,K-5,,D,60.6,0,1,23,28,7,40,37.599998,15,28,54.9,67.90000000000000,34.1,76.10000000000000,60.6,33.8,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,37.2,23.1,5,22.1,49.7,25.1,3,27.3,27.3,37.9,7.600000000000000,12.1,51.5,30.3,6.100000000000000,,,,,,,,,,,,,,,,,,,4,20.3,
7064067,706,Muscogee County,South Columbus Elementary School,4067,E,(706)683-8833,1964 Torch Hill Rd,Columbus,GA,31903,378,K-5,,C,73,0,1,73,21,3,3,65.900002,6,22,38.9,90.90000000000000,100,72.60000000000000,73,33.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2,39.6,17.5,0.6000000000000000,33.8,50.6,14.3,1.3,46.2,36.5,17.3,0,38.5,51.90000000000000,9.600000000000000,0,,,,,,,,,,,,,,,,,,,4,46.3,
7064070,706,Muscogee County,Wynnton Elementary School,4070,E,(706)748-3147,2303 Wynnton Rd,Columbus,GA,31906,473,K-5,,D,63.7,0,0,69,5,5,20,54.799999,16,0,54.8,72,43.8,77.2,63.7,33.3,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,40.7,25,5.100000000000000,27.3,46.8,21.8,4.2,20,28.6,35.7,15.7,24.3,52.90000000000000,18.6,4.3,,,,,,,,,,,,,,,,,,,4,24.8,
7065052,706,Muscogee County,Carver High School,5052,H,(706)748-2499,3100 8th St,Columbus,GA,31906,1136,9-12,,C,71.8,0,0,93,3,2,2,56.200001,18,0,,,,,,,,,,,,,,41.3,92.90000000000000,100,56.5,86.90000000000000,71.8,32.5,42.90000000000000,23.1,1.5,61.6,29.1,8.6,0.7000000000000000,40.2,32.5,26,1.2,43.5,34.3,18.1,4.100000000000000,41.5,18.7,86.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22.4,
7065056,706,Muscogee County,Dawson Elementary School,5056,E,(706)683-8732,180 Northstar Dr,Columbus,GA,31907,268,K-5,,F,52.1,0,0,91,3,3,3,67.199997,14,0,32.8,76.40000000000000,7.1,72.3,52.1,23.4,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,42.90000000000000,10.3,0.8,40.5,49.2,9.5,0.8,50,40.90000000000000,9.1,0,50,43.2,6.800000000000000,0,,,,,,,,,,,,,,,,,,,4,24.3,
7065058,706,Muscogee County,Eddy Middle School,5058,M,(706)683-8782,2100 S Lumpkin Rd,Columbus,GA,31903,453,6-8,,D,63.7,0,0,78,11,5,6,66,17,2,,,,,,,,32.9,85.3,70.8,66.7,63.7,43.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7,37.1,10.7,0.5,49,40.40000000000000,9.9,0.8,50.40000000000000,32.8,15.2,1.6,32,45.6,21.6,0.8,,,2,41.6,
7065060,706,Muscogee County,Gentian Elementary School,5060,E,(706)569-3625,4201 Primrose Rd,Columbus,GA,31907,444,K-5,,C,75.2,1,0,54,7,7,30,49.099998,22,0,64.7,90.40000000000000,60,75.60000000000000,75.2,45.8,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,43.8,33.5,5.2,15.5,45.90000000000000,35.6,3.1,20.7,28,42.7,8.5,15.9,42.7,28,13.4,,,,,,,,,,,,,,,,,,,4,23.7,
7065062,706,Muscogee County,Jordan Vocational High School,5062,H,(706)748-2819,3200 Howard Ave,Columbus,GA,31904,766,9-12,,F,58.40000000000000,1,0,52,10,4,34,43.299999,25,0,,,,,,,,,,,,,,38.5,82.60000000000000,30,51.2,76.2,58.4,42.40000000000000,34.4,21.2,2,48.2,44.7,7.100000000000000,0,57,26.9,15.6,0.5,39,32.1,27,1.9,29.2,22.2,75.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30.6,
7065069,706,Muscogee County,Wesley Heights Elementary School,5069,E,(706)569-3733,1801 Amber Dr,Columbus,GA,31907,443,K-5,,D,64.40000000000000,0,0,84,6,4,6,61.400002,10,0,39.1,83.3,57.1,74.5,64.40000000000000,18.8,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7,40.40000000000000,13.2,1.8,28.5,48.2,21.1,2.2,57.1,35.7,7.100000000000000,0,41.40000000000000,51.40000000000000,4.3,2.9,,,,,,,,,,,,,,,,,,,3,21.4,
7071050,707,Newton County,East Newton Elementary School,1050,E,(770)784-2973,2286 Dixie Rd,Covington,GA,30014,482,K-5,,C,79.40000000000000,1,0,33,6,4,55,28.200001,11,4,75.7,88.10000000000000,61.1,83.5,79.40000000000000,61.1,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,29.7,36.4,16.3,9.600000000000000,36,38.90000000000000,15.5,21.3,40,32,6.7,9.300000000000000,46.7,26.7,17.3,,,,,,,,,,,,,,,,,,,4,14.4,
7073050,707,Newton County,Livingston Elementary School,3050,E,(770)784-2930,3657 Highway 81 S,Covington,GA,30016,417,K-5,,D,65.90000000000000,0,0,69,6,6,18,52.799999,12,3,48.4,79.5,56.3,75.5,65.90000000000000,27.3,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,39,26.3,2.9,27.8,42.40000000000000,26.3,3.4,44.1,36.8,17.6,1.5,32.4,57.40000000000000,7.4,2.9,,,,,,,,,,,,,,,,,,,5,24.9,
7074050,707,Newton County,Mansfield Elementary School,4050,E,(770)784-2948,45 E Third Ave,Mansfield,GA,30055,398,K-5,,B,84.2,0,0,9,5,3,83,28.6,13,2,81.7,92.40000000000000,71.90000000000000,82.8,84.2,57.40000000000000,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,32,35.4,15,8.700000000000000,32.5,38.3,20.4,7.5,31.3,47.5,13.8,2.5,40,28.7,28.7,,,,,,,,,,,,,,,,,,,4,12.1,
7074550,707,Newton County,Heard-Mixon Elementary School,4550,E,(770)784-2980,14110 Highway 36,Covington,GA,30014,401,K-5,,C,70.10000000000000,0,0,25,12,5,57,46.400002,13,9,58.9,87.40000000000000,40.9,78.7,70.10000000000000,44,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,38.2,31.3,8.300000000000000,16.1,42.90000000000000,32.3,8.800000000000000,46.8,34.2,16.5,2.5,30.4,53.2,13.9,2.5,,,,,,,,,,,,,,,,,,,4,21.7,
7075050,707,Newton County,Porterdale Elementary School,5050,E,(770)784-2928,45 Ram Dr,Covington,GA,30014,353,K-5,,F,56,1,1,69,14,4,11,52.400002,11,10,38,72.5,32.5,71.8,56,33.3,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1,43.7,15,4.2,34.9,42.2,19.9,3,73.7,22.8,3.5,0,53.6,46.40000000000000,0,0,,,,,,,,,,,,,,,,,,,4,24.6,
7081050,708,Oconee County,Oconee County Elementary School,1050,E,(706)769-7791,2230 Hog Mountain Rd,Watkinsville,GA,30677,455,3-5,,B,85.30000000000000,9,0,6,12,4,69,16.299999,12,11,96.5,75.3,80.8,89.5,85.3,68.90000000000000,79.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20.7,42,30.3,4.2,20.3,40,35.5,13.4,23.2,35.9,27.5,6.300000000000000,35.9,28.9,28.9,,,,,,,,,,,,,,,,,,,5,8.6,
7083050,708,Oconee County,Colham Ferry Elementary School,3050,E,(706)769-5130,191 Colham Ferry Rd,Watkinsville,GA,30677,553,K-5,,B,85.90000000000000,4,0,3,6,3,85,11.8,12,6,90.5,91.90000000000000,57.1,90.10000000000000,85.90000000000000,73.7,78.80000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.600000000000000,23.7,44,22.7,5.5,27.5,43,24.1,5.9,25.7,45.5,22.8,5.9,38.6,38.6,16.8,,,,,,,,,,,,,,,,,,,5,5.4,
7092050,709,Oglethorpe County,Oglethorpe County High School,2050,H,(706)743-8124,749 Athens Rd,Lexington,GA,30648,659,9-12,,C,72.5,2,0,18,9,4,68,23.799999,12,4,,,,,,,,,,,,,,70.60000000000000,71.5,54.2,73.5,89.5,72.5,16.9,34.5,39.40000000000000,9.200000000000000,24.6,37.1,28.1,10.2,20.4,16.8,49.7,13.2,14.3,36.8,36.8,12,69.8,34.2,90.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,
7101050,710,Paulding County,Dallas Elementary School,1050,E,(770)443-8018,520 Hardee St,Dallas,GA,30132,425,K-5,,F,58.7,1,0,45,9,6,38,42.799999,15,5,49.2,71.2,27.5,74.5,58.7,31.3,51.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.40000000000000,35.3,20.2,5,28,45.40000000000000,22,4.600000000000000,36.6,23.9,29.6,9.9,29.6,53.5,12.7,4.2,,,,,,,,,,,,,,,,,,,4,24.7,
7102052,710,Paulding County,New Georgia Elementary School,2052,E,(770)445-3597,5800 Mulberry Rock Rd,Villa Rica,GA,30180,306,K-5,,D,66.5,2,0,14,5,5,74,24.5,12,6,67.8,72.60000000000000,34.4,77.7,66.5,44.8,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,35.6,34.2,11.4,14.1,34.2,38.90000000000000,12.8,32.7,30.6,34.7,2,16.3,63.3,12.2,8.200000000000000,,,,,,,,,,,,,,,,,,,3,16,
7102352,710,Paulding County,Herschel Jones Middle School,2352,M,(770)443-8024,100 Stadium Dr,Dallas,GA,30132,714,6-8,,C,70.2,2,0,36,12,7,43,33.099998,19,4,,,,,,,,59.3,79.10000000000000,57.1,80.7,70.2,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,39,29.9,4.3,21.1,42.1,28,8.800000000000000,31.2,29,29,10.8,23.8,39,29.9,7.4,,,4,18.8,
7102552,710,Paulding County,Paulding County High School,2552,H,(770)443-8008,1297 Villa Rica Hwy,Dallas,GA,30157,1799,9-12,,C,70.10000000000000,1,0,27,10,4,57,21.1,14,2,,,,,,,,,,,,,,61.7,86.3,30.4,65.60000000000000,85.5,70.10000000000000,18.8,32.6,40.1,8.4,34.2,39.90000000000000,21,4.9,36.9,27.9,25.4,9.800000000000000,9.700000000000000,19.6,47,23.6,52.90000000000000,30.3,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13.2,
7104052,710,Paulding County,Union Elementary School,4052,E,(770)443-4191,206 Highway 101 S,Temple,GA,30179,464,K-5,,C,70.7,0,0,10,3,4,83,17.5,10,2,75.60000000000000,73.7,37.5,82.90000000000000,70.7,52.1,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,38.2,43.40000000000000,7.100000000000000,6.600000000000000,43.40000000000000,41.5,8.5,9.700000000000000,27.8,45.8,16.7,9.700000000000000,41.7,41.7,6.9,,,,,,,,,,,,,,,,,,,5,16,
7105050,710,Paulding County,Hiram Elementary School,5050,E,(770)443-3392,200 Seaboard Ave,Hiram,GA,30141,782,K-5,,D,63.3,1,0,52,14,8,25,28,12,9,55.4,76,28.9,78.5,63.3,38.5,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,42,32.1,2.7,21.7,43.90000000000000,31,3.5,36.3,38.7,20.2,4.800000000000000,25.8,49.2,23.4,1.6,,,,,,,,,,,,,,,,,,,5,20.5,
7111050,711,Peach County,Byron Elementary School,1050,E,(478)956-5020,202 New Dunbar Rd,Byron,GA,31008,627,K-5,,D,60.90000000000000,1,0,29,8,4,58,36.5,11,6,63.2,60.8,29.6,80.90000000000000,60.9,62,50.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,37.7,28,10.9,12.5,48.6,31.2,7.800000000000000,28.7,34.3,25,12,23.1,51.90000000000000,17.6,7.4,,,,,,,,,,,,,,,,,,,4,14.9,
7112052,711,Peach County,Peach County High School,2052,H,(478)825-8258,900 Campus Dr,Fort Valley,GA,31030,970,9-12,,C,72.3,1,0,52,16,3,27,34.400002,11,5,,,,,,,,,,,,,,61,94.5,21.2,74.60000000000000,82.3,72.3,22.6,46.2,24.8,6.4,28.9,49.3,17.4,4.4,32.6,31.4,33.1,2.9,18.2,35.9,39.40000000000000,6.5,53.40000000000000,87,81.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14.6,
7134050,713,Pierce County,Patterson Elementary School,4050,E,(912)647-5373,3414 Drawdy St,Patterson,GA,31557,431,K-5,,B,80.90000000000000,0,0,6,8,4,81,35.5,7,6,87,86.2,47.2,87.90000000000000,80.90000000000000,61,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,38.8,39.2,14.4,3.3,22.5,44,30.1,7.5,33.8,47.5,11.3,10,45,31.3,13.8,,,,,,,,,,,,,,,,,,,5,13.2,
7155050,715,Polk County,Cedartown High School,5050,H,(770)748-0490,167 Frank Lott Dr,Cedartown,GA,30125,1221,9-12,,D,69.5,1,0,13,31,3,52,33.799999,12,5,,,,,,,,,,,,,,55.7,88.7,33.3,71.5,80.8,69.5,18.3,34.8,43.3,3.7,28.4,44.1,22.5,5.100000000000000,36.3,24.5,33.3,5.9,26.8,29.3,42,1.9,65.7,38.3,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15.2,
7162050,716,Pulaski County,Hawkinsville High School,2050,H,(478)783-7210,24 Red Devil Dr,Hawkinsville,GA,31036,364,9-12,,C,79.40000000000000,1,0,41,5,2,51,38.700001,15,1,,,,,,,,,,,,,,57.4,98,80.60000000000000,75.60000000000000,89.2,79.40000000000000,25.5,43.6,29.8,1.1,30.6,44.90000000000000,22.4,2,0,41.7,37.5,20.8,29.6,34.7,32.7,3.1,63,51.2,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9.9,
7163050,716,Pulaski County,Pulaski County Elementary School,3050,E,(478)783-7275,280 Broad St,Hawkinsville,GA,31036,612,K-5,,D,61.2,1,0,42,9,3,45,56.700001,11,6,53.9,80.5,11.4,75.5,61.2,29.6,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,39.90000000000000,27.1,6.2,20.6,45.1,28.1,6.2,42,37,18,3,31,56,12,1,,,,,,,,,,,,,,,,,,,3,12.4,
7202050,720,Randolph County,Randolph County Elementary School,2050,E,(229)732-3794,214 N Highland Ave,Cuthbert,GA,39840,356,K-5,,D,66.2,0,0,95,0,3,2,74.699997,14,0,41.2,76.3,92.90000000000000,65.8,66.2,36.8,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,47.3,15,1.8,23.4,52.7,22.2,1.8,61.90000000000000,27,11.1,0,55.6,34.9,9.5,0,,,,,,,,,,,,,,,,,,,4,16,
7211052,721,Richmond County,Butler High School,1052,H,(706)796-4959,2011 Lumpkin Rd,Augusta,GA,30906,911,9-12,,F,53.40000000000000,1,0,87,2,3,6,57,12,1,,,,,,,,,,,,,,25.3,73.7,50,47.6,76.8,53.4,48.2,42.1,9.300000000000000,0.4,71.2,26.3,2.6,0,66.3,19.2,14.4,0,65.3,27.6,6.5,0.5,27.5,22.6,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27.4,
7211054,721,Richmond County,Garrett Elementary School,1054,E,(706)737-7222,1100 Eisenhower Dr,Augusta,GA,30904,422,K-5,,D,65.8,1,0,62,6,4,27,52.099998,11,1,44.5,71.40000000000000,86.10000000000000,72.60000000000000,65.8,44.1,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,45.5,21,1.7,33.5,46,18.2,2.3,41.8,41.8,14.5,1.8,29.1,52.7,16.4,1.8,,,,,,,,,,,,,,,,,,,3,26,
7211058,721,Richmond County,Langford Middle School,1058,M,(706)737-7301,3019 Walton Way Ext,Augusta,GA,30909,813,6-8,,D,64.3,2,0,80,7,3,8,50.799999,16,2,,,,,,,,39.6,84.10000000000000,58.3,71.10000000000000,64.3,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,36,20.9,2.8,41.2,47.3,11,0.6000000000000000,49.3,37.3,12.9,0.5,33.5,39.40000000000000,22.5,4.600000000000000,,,3,34.1,
7211062,721,Richmond County,Rollins Elementary School,1062,E,(706)796-4972,2160 Mura Dr,Augusta,GA,30906,313,K-5,,C,70.60000000000000,0,0,84,1,5,10,75.400002,12,0,35.9,92.3,93.8,67.3,70.60000000000000,24.1,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,31.1,18.5,0.7000000000000000,28.5,50.3,20.5,0.7000000000000000,61.90000000000000,26.2,11.9,0,66.7,33.3,0,0,,,,,,,,,,,,,,,,,,,2,38.3,
7211064,721,Richmond County,Walker Traditional Elementary School,1064,EM,(706)823-6950,1301 Wrightsboro Rd,Augusta,GA,30901,791,K-8,,A,92.5,4,1,53,7,5,30,26.9,2,1,98.40000000000000,88.60000000000000,100,93.60000000000000,94.3,84.80000000000000,91.30000000000000,81.60000000000000,86.5,89.3,93.60000000000000,86.90000000000000,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,17.3,52.90000000000000,27.8,0.7000000000000000,19.9,53.6,25.8,2.9,26.2,42.7,28.2,0,44.7,32,23.3,1.6,31.4,60.2,6.800000000000000,2.6,39.3,43.5,14.7,4.5,40.3,43.3,11.9,13.4,59.7,25.4,1.5,,,3,3.5,
7211065,721,Richmond County,Windsor Spring Road Elementary School,1065,E,(706)796-4939,2534 Windsor Spring Rd,Augusta,GA,30906,438,K-5,,F,59.1,0,0,87,4,5,4,68.900002,15,2,38.8,80.10000000000000,33.3,72.2,59.1,31.1,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,40.2,19.2,0.9,29.9,51.40000000000000,15.4,3.3,54.7,41.3,4,0,49.3,49.3,1.3,0,,,,,,,,,,,,,,,,,,,3,28.8,
7211156,721,Richmond County,Hephzibah Middle School,1156,M,(706)592-4534,2427 Mims Rd,Hephzibah,GA,30815,426,6-8,,F,57.8,2,0,46,4,5,43,46.700001,17,3,,,,,,,,34.6,75.5,43.2,72.7,57.8,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,39.7,19.3,1.9,45.7,41,12.8,0.5,70.5,24.8,4.7,0,44.3,47.3,8.4,0,,,2,26.6,
7212050,721,Richmond County,Barton Chapel Elementary School,2050,E,(706)796-4955,2329 Barton Chapel Rd,Augusta,GA,30906,454,K-5,,D,63.7,0,1,88,5,2,4,82.199997,9,2,34.2,83.8,71.40000000000000,66.90000000000000,63.7,20.3,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,31.4,14.4,2.7,37.6,47.6,12.2,2.6,56.5,30.4,11.6,1.4,60.90000000000000,33.3,5.800000000000000,0,,,,,,,,,,,,,,,,,,,2,36.7,
7212052,721,Richmond County,Copeland Elementary School,2052,E,(706)737-7228,1440 Jackson Rd,Augusta,GA,30909,462,K-5,,D,60.7,5,0,79,6,2,8,63.900002,8,5,35.7,73.3,70.8,68.60000000000000,60.7,22.8,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,38.40000000000000,16.3,1,36.5,45.8,15.8,2,64.60000000000000,27.7,6.2,1.5,45.90000000000000,52.5,1.6,0,,,,,,,,,,,,,,,,,,,4,46.7,
7212054,721,Richmond County,Glenn Hills Elementary School,2054,E,(706)796-4942,2838 Glenn Hills Dr,Augusta,GA,30906,433,K-5,,F,55.6,0,0,85,7,3,5,73.900002,10,5,29.3,70.40000000000000,57.1,68.10000000000000,55.6,22.2,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.40000000000000,41.90000000000000,12.6,1,51,37.4,11.1,0.5,71,26.1,2.9,0,59.1,39.40000000000000,1.5,0,,,,,,,,,,,,,,,,,,,3,33.9,
7212056,721,Richmond County,Hephzibah High School,2056,H,(706)592-2089,4558 Brothersville Rd,Hephzibah,GA,30815,979,9-12,,F,50.3,2,0,61,3,3,32,37,12,1,,,,,,,,,,,,,,27.6,70,5,55,81.60000000000000,50.3,44.3,40.90000000000000,13.8,1,66.8,30.3,2.9,0,62.90000000000000,18.6,17.1,1.4,62.1,30.4,7.600000000000000,0,36.9,27.3,80.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25.1,
7212058,721,Richmond County,Merry Elementary School,2058,E,(706)737-7185,415 Boy Scout Rd,Augusta,GA,30909,313,K-5,,C,75.7,2,0,79,3,4,11,55.599998,18,2,51.7,93.7,85.7,72.8,75.7,25,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,42.6,20.9,3.1,17.8,45,27.9,9.300000000000000,46.5,37.2,16.3,0,32.6,44.2,23.3,0,,,,,,,,,,,,,,,,,,,3,36.9,
7212574,721,Richmond County,Westside High School,2574,H,(706)868-4030,1002 Patriot's Way,Augusta,GA,30907,741,9-12,,D,63.7,2,0,58,4,5,31,30.4,11,3,,,,,,,,,,,,,,45.7,80.90000000000000,27.1,65.10000000000000,88.10000000000000,63.7,21.1,48.2,29.5,1.2,59.7,36.4,3.4,0.6000000000000000,43.8,37.5,18.8,0,29.7,34.6,30.8,4.9,50.90000000000000,38.5,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19.1,
7213050,721,Richmond County,Bayvale Elementary School,3050,E,(706)737-7255,3309 Milledgeville Rd,Augusta,GA,30909,469,K-5,,F,53.6,0,0,66,23,3,8,72.5,9,22,34,75.5,22.5,68,53.6,19.8,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.40000000000000,40.2,11.9,1.5,36.6,44.3,17,2.1,61.90000000000000,33.3,4.800000000000000,0,60.3,38.1,1.6,0,,,,,,,,,,,,,,,,,,,2,38,
7213054,721,Richmond County,Glenn Hills High School,3054,H,(706)796-4924,2840 Glenn Hills Dr,Augusta,GA,30906,677,9-12,,F,51.7,1,0,92,3,1,3,57.299999,14,1,,,,,,,,,,,,,,19.7,76.2,43.3,40.7,83.10000000000000,51.7,58.7,32.6,8.700000000000000,0,76.7,23.3,0,0,68.8,12.5,18.8,0,72.2,20.8,6.9,0,16.4,22.5,80.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.5,
7213556,721,Richmond County,Johnson Magnet School,3556,MH,(706)823-6933,1324 Laney-Walker Blvd,Augusta,GA,30901,686,6-12,,B,81.40000000000000,2,0,69,6,4,19,24.299999,1,0,,,,,,,,75.3,74.40000000000000,40.6,92.5,73.2,83.80000000000000,89.7,77.8,100,94.40000000000000,100,89.40000000000000,1.5,18.2,63.6,16.7,2.4,44.7,47.1,5.9,3.4,14.8,62.5,19.3,1.5,25.8,60.6,12.1,90.40000000000000,100,100,,,,,,,,,,,,,,,,,2.4,32.5,54.5,10.5,12.7,40.1,38.6,8.700000000000000,25.8,30.8,34.2,9.200000000000000,12.5,50.8,32.5,4.2,,,4,2.9,
7213756,721,Richmond County,Josey High School,3756,H,(706)737-7360,1701 15th St,Augusta,GA,30901,520,9-12,,F,50,2,0,90,5,1,3,67.300003,16,3,,,,,,,,,,,,,,22.7,71.90000000000000,37.5,44.5,74.5,50,54.8,33.7,11.5,0,77,23,0,0,60.5,27.9,11.6,0,60.2,29.6,10.2,0,22.5,24.2,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,32.6,
7214050,721,Richmond County,Blythe Elementary School,4050,E,(706)592-4090,290 Church St,Blythe,GA,30805,276,K-5,,B,85.10000000000000,1,0,34,9,3,51,54,12,4,68.8,96.3,100,78.60000000000000,85.10000000000000,66.7,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,33.6,35.9,10.9,11,31.5,42.5,15,36,34,22,8,34,38,22,6,,,,,,,,,,,,,,,,,,,5,30.7,
7214054,721,Richmond County,Gracewood Elementary School,4054,E,(706)796-4969,2032 Tobacco Rd,Augusta,GA,30906,431,K-5,,C,70.3,1,0,63,3,3,30,55.5,10,2,49.6,95.3,46.9,75,70.3,27.5,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,40.90000000000000,22.3,4.100000000000000,27.7,40,26.8,5.5,31.9,47.8,17.4,2.9,33.3,53.6,13,0,,,,,,,,,,,,,,,,,,,5,29.7,
7214058,721,Richmond County,Monte Sano Elementary School,4058,E,(706)868-3650,2164 Richmond Ave,Augusta,GA,30904,350,K-5,,D,68.7,0,0,83,3,3,11,72,10,2,44.6,92.90000000000000,100,38.8,68.7,31,41.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,46.2,19.3,2.1,28.3,48.3,20.7,2.8,38.2,38.2,23.6,0,41.8,56.40000000000000,0,1.8,,,,,,,,,,,,,,,,,,,2,30.5,
7214060,721,Richmond County,Academy of Richmond County High School,4060,H,(706)737-7152,910 Russell St,Augusta,GA,30904,1318,9-12,,D,63.5,2,0,76,4,3,14,32.900002,11,2,,,,,,,,,,,,,,45.1,73.10000000000000,48,66.5,88.10000000000000,63.5,30.1,45.5,22.6,1.8,62.8,33.2,3.9,0,25.9,27.8,36.1,10.2,47.6,33.7,16.7,2,47.5,42.40000000000000,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22.8,
